Customer,Chosen,Price1,Feature1,Display1,Price2,Feature2,Display2,Price3,Feature3,Display3
194,2,0.68,0,0,0.58,0,0,0.68,0,0
194,2,0.59,0,0,0.49,0,1,0.59,0,0
194,2,0.69,0,0,0.49,0,0,0.69,0,0
195,2,0.79,0,0,0.79,0,0,0.79,0,0
195,2,0.69,0,0,0.49,1,0,0.69,0,0
195,2,0.68,0,0,0.79,0,0,0.68,0,0
195,2,0.59,0,0,0.59,0,1,0.59,0,0
195,2,0.69,0,0,0.49,1,0,0.69,0,0
195,1,0.49,1,0,0.59,0,0,0.49,1,0
196,1,0.54,0,0,0.73,0,0,0.54,0,0
196,2,0.69,0,0,0.69,0,0,0.69,0,0
197,3,0.68,0,0,0.79,0,0,0.68,0,0
197,3,0.56,1,0,0.79,0,0,0.56,1,0
197,3,0.68,0,0,0.79,0,0,0.68,0,0
197,3,0.68,0,0,0.79,0,0,0.68,0,0
197,3,0.68,0,0,0.79,0,0,0.68,0,0
197,3,0.68,0,0,0.69,0,0,0.68,0,0
197,3,0.68,0,0,0.79,0,0,0.68,0,0
197,3,0.68,0,0,0.79,0,0,0.68,0,0
197,3,0.79,0,0,0.79,0,0,0.79,0,0
197,3,0.67,1,0,0.79,0,0,0.67,1,0
197,1,0.68,1,0,0.79,0,0,0.68,1,0
197,3,0.69,0,0,0.68,0,0,0.69,0,0
197,2,0.69,0,0,0.49,1,0,0.69,0,0
197,3,0.59,0,0,0.58,1,0,0.59,0,0
198,2,0.79,0,0,0.73,0,0,0.79,0,0
198,2,0.68,0,0,0.58,1,1,0.68,0,0
198,1,0.68,0,0,0.79,0,0,0.68,0,0
198,2,0.68,0,0,0.58,1,1,0.68,0,0
198,2,0.59,0,0,0.49,1,0,0.59,0,0
198,2,0.69,0,0,0.49,1,0,0.69,0,0
198,2,0.49,1,0,0.59,0,0,0.49,1,0
200,1,0.68,0,0,0.79,0,0,0.68,0,0
200,1,0.54,1,0,0.79,0,0,0.54,1,0
200,1,0.56,1,0,0.79,0,0,0.56,1,0
200,2,0.68,0,0,0.54,1,0,0.68,0,0
200,2,0.68,0,0,0.79,0,0,0.68,0,0
200,2,0.68,0,0,0.68,0,0,0.68,0,0
200,2,0.68,0,0,0.49,1,0,0.68,0,0
200,2,0.68,0,0,0.54,1,1,0.68,0,0
200,2,0.68,0,0,0.54,1,1,0.68,0,0
200,2,0.68,0,0,0.68,0,0,0.68,0,0
200,2,0.59,0,0,0.59,0,0,0.59,0,0
201,2,0.79,0,0,0.79,0,0,0.79,0,0
201,2,0.79,0,0,0.79,0,0,0.79,0,0
201,2,0.79,0,0,0.79,0,0,0.79,0,0
201,2,0.79,0,0,0.58,1,0,0.79,0,0
201,2,0.79,0,0,0.58,0,0,0.79,0,0
201,2,0.79,0,0,0.79,0,0,0.79,0,0
201,2,0.79,0,0,0.79,0,0,0.79,0,0
201,2,0.66,1,0,0.79,0,0,0.66,1,0
201,2,0.79,0,0,0.79,0,0,0.79,0,0
201,2,0.79,0,0,0.79,0,0,0.79,0,0
201,1,0.56,1,0,0.79,0,0,0.56,1,0
201,2,0.68,0,0,0.68,1,0,0.68,0,0
201,2,0.68,0,0,0.79,0,0,0.68,0,0
201,1,0.68,0,0,0.79,0,0,0.68,0,0
201,1,0.56,1,0,0.79,0,0,0.56,1,0
201,1,0.68,0,0,0.73,0,0,0.68,0,0
201,2,0.79,0,0,0.58,1,0,0.79,0,0
201,2,0.79,0,0,0.58,0,0,0.79,0,0
201,1,0.54,1,0,0.73,0,0,0.54,1,0
201,1,0.69,0,0,0.73,0,0,0.69,0,0
201,1,0.56,1,0,0.73,0,0,0.56,1,0
201,1,0.69,0,0,0.73,0,0,0.69,0,0
201,2,0.69,0,0,0.54,0,0,0.69,0,0
201,1,0.69,0,0,0.69,0,0,0.69,0,0
201,1,0.69,0,0,0.69,0,0,0.69,0,0
201,2,0.69,0,0,0.69,0,0,0.69,0,0
201,1,0.68,0,0,0.69,0,0,0.68,0,0
201,1,0.69,0,0,0.69,0,0,0.69,0,0
201,1,0.67,1,0,0.69,0,0,0.67,1,0
201,3,0.67,1,0,0.69,0,0,0.67,1,0
201,2,0.69,0,0,0.58,1,0,0.69,0,0
201,2,0.69,0,0,0.69,0,0,0.69,0,0
201,2,0.69,0,0,0.69,0,0,0.69,0,0
201,2,0.69,0,0,0.69,0,0,0.69,0,0
201,1,0.58,1,0,0.69,0,0,0.58,1,0
201,1,0.69,0,0,0.69,0,0,0.69,0,0
201,2,0.69,0,0,0.69,0,0,0.69,0,0
201,2,0.69,0,0,0.69,0,0,0.69,0,0
201,2,0.69,0,0,0.68,1,0,0.69,0,0
201,1,0.68,1,0,0.68,0,0,0.68,1,0
201,2,0.69,0,0,0.55,0,0,0.69,0,0
201,2,0.69,0,1,0.68,0,0,0.69,0,1
201,2,0.68,1,0,0.68,0,0,0.68,1,0
201,2,0.79,0,0,0.68,1,0,0.79,0,0
201,2,0.79,0,0,0.68,0,0,0.79,0,0
201,1,0.68,0,0,0.55,0,0,0.68,0,0
201,1,0.68,0,0,0.55,0,0,0.68,0,0
201,2,0.68,0,0,0.58,1,0,0.68,0,0
201,1,0.68,0,0,0.68,0,0,0.68,0,0
201,1,0.68,0,0,0.68,0,0,0.68,0,0
201,1,0.68,0,0,0.66,1,0,0.68,0,0
201,2,0.68,0,0,0.54,1,0,0.68,0,0
201,2,0.68,0,0,0.79,0,0,0.68,0,0
201,1,0.68,0,0,0.79,0,0,0.68,0,0
201,1,0.55,1,0,0.79,0,0,0.55,1,0
201,2,0.68,0,0,0.59,1,0,0.68,0,0
201,2,0.68,0,0,0.79,0,0,0.68,0,0
201,2,0.68,0,0,0.68,0,0,0.68,0,0
201,2,0.59,0,0,0.59,0,1,0.59,0,0
201,2,0.69,0,0,0.49,1,0,0.69,0,0
202,3,0.58,0,0,0.59,0,0,0.58,0,0
203,3,0.55,1,0,0.68,0,0,0.55,1,0
204,3,0.68,0,0,0.55,0,0,0.68,0,0
204,3,0.59,0,0,0.59,1,0,0.59,0,0
204,3,0.59,0,0,0.58,0,0,0.59,0,0
204,3,0.59,0,0,0.59,0,0,0.59,0,0
204,1,0.59,0,0,0.59,0,0,0.59,0,0
204,3,0.59,0,0,0.58,1,0,0.59,0,0
205,1,0.68,0,0,0.79,0,0,0.68,0,0
205,3,0.68,0,0,0.79,0,0,0.68,0,0
205,3,0.69,0,0,0.69,0,0,0.69,0,0
205,1,0.67,1,0,0.69,0,0,0.67,1,0
205,3,0.67,1,0,0.69,0,0,0.67,1,0
205,2,0.69,0,0,0.69,0,0,0.69,0,0
205,1,0.68,1,0,0.69,0,0,0.68,1,0
205,2,0.69,0,0,0.49,1,0,0.69,0,0
205,1,0.68,1,0,0.68,0,0,0.68,1,0
205,2,0.68,0,0,0.66,1,0,0.68,0,0
205,2,0.68,0,0,0.68,0,0,0.68,0,0
205,2,0.68,0,0,0.68,0,0,0.68,0,0
205,3,0.68,0,0,0.79,0,0,0.68,0,0
205,2,0.68,0,0,0.55,1,0,0.68,0,0
205,2,0.59,0,0,0.49,1,0,0.59,0,0
205,2,0.69,0,0,0.49,1,0,0.69,0,0
206,3,0.49,1,0,0.59,0,0,0.49,1,0
206,3,0.49,1,0,0.59,0,0,0.49,1,0
206,2,0.59,0,0,0.48,0,0,0.59,0,0
207,2,0.69,0,0,0.79,0,0,0.79,0,0
207,1,0.55,1,0,0.68,0,0,0.55,1,0
207,2,0.69,0,0,0.58,0,0,0.69,0,0
207,2,0.59,0,0,0.48,0,0,0.59,0,0
208,2,0.69,0,0,0.58,0,0,0.69,0,0
208,2,0.68,0,0,0.59,1,1,0.68,0,0
208,2,0.59,0,0,0.49,1,0,0.59,0,0
208,2,0.59,0,0,0.48,0,0,0.59,0,0
209,2,0.68,0,0,0.68,1,1,0.68,0,0
209,2,0.69,0,0,0.69,0,0,0.69,0,0
209,2,0.69,0,0,0.68,1,0,0.69,0,0
209,2,0.68,0,0,0.66,1,0,0.68,0,0
209,2,0.68,0,0,0.54,0,0,0.68,0,0
209,2,0.59,0,0,0.59,0,1,0.59,0,0
209,1,0.59,0,0,0.59,1,0,0.59,0,0
210,2,0.69,0,0,0.68,0,0,0.69,0,0
210,2,0.69,0,0,0.54,1,0,0.69,0,0
210,1,0.69,0,0,0.59,0,0,0.69,0,0
211,2,0.79,0,0,0.58,1,0,0.79,0,0
211,2,0.69,0,0,0.49,1,0,0.69,0,0
211,1,0.55,1,0,0.68,0,0,0.55,1,0
211,3,0.55,1,0,0.68,0,0,0.55,1,0
211,2,0.59,0,0,0.59,0,0,0.59,0,0
211,3,0.49,1,0,0.59,0,0,0.49,1,0
211,3,0.49,1,0,0.59,0,0,0.49,1,0
212,1,0.68,0,0,0.79,0,0,0.68,0,0
212,1,0.56,0,0,0.79,0,0,0.56,0,0
212,2,0.69,0,0,0.69,0,0,0.69,0,0
212,2,0.69,0,0,0.69,0,0,0.69,0,0
212,2,0.59,0,0,0.49,1,0,0.59,0,0
213,1,0.54,1,0,0.79,0,0,0.54,1,0
213,1,0.79,0,0,0.79,1,0,0.79,0,0
213,2,0.59,0,0,0.49,1,0,0.59,0,0
213,2,0.59,0,0,0.49,1,0,0.59,0,0
214,2,0.69,0,0,0.68,0,0,0.69,0,0
214,1,0.55,0,0,0.68,0,0,0.55,0,0
214,2,0.69,0,0,0.68,0,0,0.69,0,0
214,2,0.59,0,0,0.48,1,0,0.59,0,0
214,1,0.49,1,0,0.59,0,0,0.49,1,0
214,3,0.49,1,0,0.59,0,0,0.49,1,0
215,2,0.68,1,0,0.68,0,0,0.68,0,0
215,2,0.69,0,0,0.68,0,0,0.69,0,0
215,1,0.59,0,0,0.59,1,0,0.59,0,0
215,2,0.59,0,0,0.48,0,0,0.59,0,0
216,2,0.69,0,0,0.54,1,0,0.69,0,0
216,2,0.69,0,0,0.58,1,0,0.69,0,0
216,2,0.69,0,0,0.69,0,0,0.69,0,0
216,2,0.69,0,0,0.69,0,0,0.69,0,0
216,2,0.59,0,0,0.48,0,0,0.59,0,0
217,2,0.79,0,0,0.79,0,0,0.79,0,0
217,2,0.79,0,0,0.58,0,0,0.79,0,0
217,2,0.68,1,0,0.69,0,0,0.68,1,0
217,2,0.68,0,0,0.68,0,0,0.68,0,0
217,1,0.68,0,0,0.68,0,0,0.68,0,0
217,2,0.59,0,0,0.59,0,0,0.59,0,0
217,2,0.59,0,0,0.59,1,0,0.59,0,0
218,1,0.56,1,0,0.79,0,0,0.56,1,0
218,2,0.69,0,0,0.69,0,0,0.69,0,0
218,2,0.68,0,0,0.66,1,0,0.68,0,0
219,2,0.68,0,0,0.68,0,0,0.68,0,0
219,1,0.69,0,0,0.69,0,0,0.69,0,0
219,2,0.68,0,0,0.59,1,1,0.68,0,0
219,2,0.59,0,0,0.49,1,1,0.59,0,0
219,2,0.59,0,0,0.48,1,1,0.59,0,0
219,1,0.59,0,0,0.59,0,0,0.59,0,0
219,1,0.49,1,0,0.59,0,0,0.49,1,0
219,2,0.59,0,0,0.58,1,0,0.59,0,0
220,1,0.69,0,0,0.68,1,1,0.69,0,0
220,3,0.49,1,0,0.59,0,0,0.49,1,0
221,1,0.68,0,0,0.79,0,0,0.68,0,0
221,2,0.68,0,0,0.54,0,0,0.68,0,0
221,2,0.68,0,0,0.79,0,0,0.68,0,0
221,2,0.68,0,0,0.79,0,0,0.68,0,0
221,2,0.68,0,0,0.68,0,0,0.68,0,0
221,2,0.68,0,0,0.49,1,0,0.68,0,0
221,2,0.68,0,0,0.68,0,1,0.68,0,0
221,2,0.68,0,0,0.58,1,1,0.68,0,0
221,2,0.59,0,0,0.59,0,0,0.59,0,0
221,3,0.49,1,0,0.59,0,0,0.49,1,0
221,1,0.49,0,0,0.59,0,0,0.49,0,0
222,3,0.68,1,0,0.79,0,0,0.68,1,0
222,1,0.68,0,0,0.79,0,0,0.68,0,0
222,3,0.69,0,0,0.69,0,0,0.69,0,0
222,3,0.68,1,0,0.69,0,0,0.68,1,0
222,3,0.69,0,0,0.69,0,0,0.69,0,0
222,1,0.68,1,0,0.68,0,0,0.68,1,0
222,3,0.55,1,0,0.68,0,0,0.55,1,0
222,2,0.68,0,0,0.79,0,0,0.68,0,0
222,3,0.59,0,0,0.58,0,0,0.59,0,0
223,2,0.69,0,0,0.79,0,0,0.69,0,0
224,1,0.68,0,0,0.55,0,0,0.68,0,0
225,1,0.68,0,0,0.79,0,0,0.68,0,0
225,2,0.69,0,0,0.55,0,0,0.69,0,0
225,2,0.68,0,0,0.79,0,0,0.68,0,0
225,2,0.68,0,0,0.55,1,0,0.68,0,0
225,2,0.59,0,0,0.49,1,1,0.59,0,0
226,2,0.59,0,0,0.49,1,1,0.59,0,0
226,2,0.59,0,0,0.49,1,0,0.59,0,0
227,3,0.68,1,0,0.79,0,0,0.68,1,0
228,1,0.68,1,0,0.79,0,0,0.68,0,0
228,2,0.79,0,0,0.79,0,0,0.79,0,0
228,2,0.79,0,0,0.73,1,1,0.79,0,0
228,2,0.68,0,0,0.68,0,0,0.68,0,0
228,1,0.68,0,0,0.68,0,0,0.68,0,0
228,2,0.68,0,0,0.68,0,0,0.68,0,0
228,2,0.68,0,0,0.68,0,0,0.68,0,0
228,1,0.68,0,1,0.68,0,0,0.68,0,0
228,2,0.68,0,0,0.55,0,0,0.68,0,0
228,2,0.59,0,0,0.58,1,1,0.68,0,0
228,2,0.59,0,0,0.59,1,0,0.59,0,0
228,3,0.49,1,0,0.59,0,0,0.49,1,0
228,2,0.59,0,0,0.48,1,0,0.59,0,0
229,2,0.69,0,0,0.69,0,0,0.69,0,0
229,2,0.68,0,0,0.54,0,0,0.68,0,0
229,2,0.59,0,0,0.48,0,0,0.59,0,0
230,1,0.68,0,0,0.79,0,0,0.68,0,0
230,1,0.68,0,0,0.68,0,0,0.68,0,0
230,1,0.58,1,0,0.79,0,0,0.58,1,0
230,2,0.79,0,0,0.68,1,0,0.79,0,0
230,2,0.69,0,0,0.79,0,0,0.79,0,0
230,2,0.68,1,0,0.68,0,0,0.68,0,0
230,1,0.68,1,0,0.68,0,0,0.68,0,0
230,2,0.69,0,0,0.55,0,0,0.69,0,0
230,1,0.55,1,0,0.68,0,0,0.55,1,0
230,2,0.69,0,0,0.68,0,0,0.69,0,0
230,1,0.55,1,0,0.68,0,0,0.55,1,0
230,2,0.69,0,0,0.55,1,0,0.69,0,0
230,2,0.59,0,0,0.49,1,0,0.59,0,0
230,2,0.59,0,0,0.48,1,0,0.59,0,0
230,1,0.49,1,0,0.59,0,0,0.49,1,0
231,1,0.68,0,0,0.58,1,0,0.68,0,0
232,3,0.68,0,0,0.79,0,0,0.68,0,0
232,3,0.68,0,0,0.79,0,0,0.68,0,0
232,3,0.68,0,0,0.68,0,0,0.68,0,0
232,3,0.68,1,0,0.68,0,1,0.68,1,0
233,2,0.68,0,0,0.54,1,0,0.68,0,0
233,2,0.68,0,0,0.69,0,0,0.68,0,0
233,1,0.69,0,0,0.79,0,0,0.69,0,0
233,2,0.69,0,0,0.55,0,0,0.69,0,0
233,2,0.69,0,0,0.58,1,0,0.69,0,0
234,3,0.66,1,0,0.79,0,0,0.67,1,0
234,2,0.68,0,0,0.58,1,1,0.68,0,0
234,3,0.54,1,0,0.79,0,0,0.54,1,0
234,3,0.58,1,0,0.68,0,0,0.58,1,0
234,3,0.68,1,0,0.68,0,0,0.68,1,0
234,2,0.59,0,0,0.48,1,0,0.59,0,0
234,1,0.49,1,0,0.59,0,0,0.49,1,0
234,1,0.59,0,0,0.59,0,0,0.59,0,0
235,1,0.79,0,0,0.79,0,0,0.79,0,0
235,1,0.68,0,0,0.68,0,0,0.68,0,0
235,1,0.68,0,0,0.79,0,0,0.68,0,0
235,3,0.68,1,0,0.79,0,0,0.68,1,0
236,2,0.69,1,0,0.49,0,0,0.69,0,0
236,3,0.49,0,0,0.59,0,0,0.49,0,0
237,1,0.56,1,0,0.73,0,0,0.56,1,0
237,1,0.69,0,0,0.54,0,0,0.69,0,0
237,1,0.69,1,0,0.69,0,0,0.69,0,0
237,3,0.69,0,0,0.66,1,0,0.69,0,0
237,3,0.69,1,0,0.68,0,0,0.69,1,0
237,2,0.59,0,0,0.49,1,1,0.59,0,0
237,2,0.59,0,0,0.49,0,1,0.59,0,0
237,2,0.59,0,0,0.59,0,0,0.59,0,0
237,1,0.49,1,0,0.59,0,0,0.49,1,0
237,1,0.49,0,0,0.59,0,0,0.49,0,0
237,1,0.49,0,0,0.59,1,0,0.49,0,0
237,1,0.59,0,0,0.59,0,0,0.59,0,0
237,2,0.59,0,0,0.59,1,0,0.59,0,0
237,2,0.59,0,0,0.58,1,0,0.59,0,0
238,3,0.69,1,0,0.69,0,0,0.69,1,0
238,3,0.68,0,0,0.54,0,0,0.68,0,0
238,3,0.59,0,0,0.59,1,1,0.59,0,0
238,3,0.69,0,0,0.59,0,0,0.69,0,0
238,3,0.49,1,0,0.59,0,0,0.49,1,0
239,2,0.68,0,0,0.68,0,0,0.68,0,0
240,1,0.68,0,0,0.69,0,0,0.68,0,0
240,1,0.69,0,0,0.79,0,0,0.69,0,0
240,3,0.68,1,0,0.68,0,0,0.68,1,0
240,1,0.58,0,0,0.68,0,0,0.58,0,0
240,1,0.55,1,0,0.68,0,0,0.55,1,0
240,2,0.68,0,0,0.66,1,0,0.68,0,0
240,2,0.68,0,0,0.54,0,0,0.68,0,0
240,2,0.68,0,0,0.55,1,0,0.68,0,0
240,2,0.69,0,0,0.49,0,0,0.69,0,0
240,3,0.59,0,0,0.59,0,0,0.59,1,0
240,1,0.59,0,0,0.59,0,0,0.59,0,0
240,1,0.59,0,0,0.59,0,0,0.59,0,0
240,2,0.59,0,0,0.49,1,0,0.59,0,0
241,3,0.58,1,0,0.69,0,0,0.58,1,0
241,3,0.49,1,0,0.59,0,0,0.49,1,0
241,2,0.59,0,0,0.49,1,0,0.59,0,0
242,1,0.66,0,0,0.79,0,0,0.66,0,0
242,1,0.56,0,0,0.79,0,0,0.56,0,0
242,2,0.68,0,0,0.58,1,1,0.68,0,0
242,2,0.68,0,0,0.54,0,0,0.68,0,0
242,2,0.58,0,0,0.79,0,0,0.58,0,0
242,2,0.69,0,0,0.79,0,0,0.69,0,0
242,1,0.69,0,0,0.79,0,0,0.69,0,0
242,2,0.69,0,0,0.68,0,0,0.69,0,0
242,2,0.68,0,0,0.58,1,0,0.68,0,0
242,2,0.69,0,0,0.68,0,0,0.69,0,0
242,2,0.69,0,0,0.49,0,0,0.69,0,0
243,2,0.69,0,0,0.69,0,0,0.69,0,0
243,2,0.68,0,0,0.54,0,0,0.68,0,0
244,2,0.56,0,0,0.56,1,0,0.56,0,0
244,3,0.68,0,0,0.79,0,0,0.68,1,0
244,3,0.68,0,0,0.79,0,0,0.68,1,0
244,2,0.68,0,0,0.58,0,0,0.68,0,0
244,1,0.54,0,0,0.79,0,0,0.54,0,0
244,2,0.68,0,0,0.54,0,0,0.68,0,0
244,2,0.68,0,0,0.68,0,0,0.68,0,0
244,2,0.69,0,0,0.49,1,0,0.69,0,0
245,2,0.68,0,1,0.79,0,0,0.68,0,0
245,3,0.68,0,0,0.79,0,0,0.68,0,0
245,2,0.68,0,0,0.58,1,0,0.68,0,0
245,1,0.56,1,0,0.56,0,0,0.56,1,0
245,1,0.68,0,0,0.79,0,0,0.68,0,0
245,1,0.56,1,0,0.79,0,0,0.56,1,0
245,2,0.68,0,0,0.58,1,1,0.68,0,0
245,2,0.68,0,0,0.54,0,0,0.68,0,0
245,2,0.68,0,0,0.79,0,0,0.68,0,0
245,2,0.68,0,0,0.79,0,1,0.68,0,0
245,2,0.68,0,0,0.58,1,0,0.68,0,0
245,1,0.68,0,0,0.68,0,0,0.68,0,0
245,1,0.58,1,0,0.68,0,0,0.58,1,0
245,2,0.68,0,0,0.68,0,0,0.68,0,0
245,2,0.68,0,0,0.68,1,1,0.68,0,0
245,2,0.68,0,0,0.68,0,0,0.68,0,0
245,2,0.68,0,0,0.49,1,0,0.68,0,0
245,2,0.68,1,0,0.68,0,1,0.68,1,0
245,2,0.68,0,0,0.55,0,1,0.68,0,0
245,1,0.68,1,0,0.68,0,0,0.68,1,0
245,1,0.58,1,0,0.68,0,0,0.58,1,0
245,1,0.55,1,0,0.68,0,0,0.55,1,0
245,2,0.68,0,0,0.58,1,0,0.68,0,0
245,2,0.68,0,0,0.54,1,1,0.68,0,0
245,2,0.68,0,0,0.68,0,0,0.68,0,0
245,1,0.55,1,0,0.68,0,1,0.55,1,0
245,2,0.68,0,0,0.59,1,1,0.68,0,0
245,2,0.68,0,0,0.66,0,1,0.68,0,0
245,2,0.68,0,0,0.58,1,0,0.68,0,0
245,2,0.68,0,0,0.58,1,1,0.68,0,0
245,2,0.59,0,0,0.49,1,0,0.59,0,0
245,2,0.59,0,0,0.49,1,0,0.59,0,0
245,2,0.59,0,0,0.58,1,0,0.59,0,0
245,2,0.69,0,0,0.49,1,0,0.69,0,0
245,2,0.59,0,0,0.48,1,0,0.59,0,0
245,2,0.59,0,0,0.58,1,0,0.59,0,0
245,2,0.59,0,0,0.49,1,0,0.59,0,0
245,2,0.59,0,0,0.59,0,0,0.59,0,0
246,2,0.69,0,0,0.55,0,0,0.69,0,0
246,2,0.68,0,0,0.58,1,0,0.68,0,0
246,1,0.59,1,0,0.59,0,0,0.59,1,0
246,1,0.59,0,0,0.59,0,0,0.59,0,0
247,2,0.79,0,0,0.58,0,0,0.79,0,0
247,1,0.66,1,0,0.79,0,0,0.66,1,0
247,1,0.56,1,0,0.79,0,0,0.56,1,0
247,1,0.56,0,0,0.79,0,0,0.56,0,0
247,2,0.69,0,0,0.69,0,0,0.69,0,0
247,1,0.69,0,0,0.79,0,0,0.69,0,0
247,1,0.68,0,0,0.55,1,0,0.68,0,0
247,1,0.68,0,0,0.54,1,0,0.68,0,0
247,1,0.69,0,0,0.58,1,0,0.69,0,0
247,1,0.59,0,0,0.59,0,0,0.59,0,0
247,1,0.49,0,0,0.59,0,0,0.49,0,0
248,2,0.69,0,0,0.68,1,1,0.69,0,0
248,2,0.69,0,0,0.55,0,0,0.69,0,0
248,1,0.55,1,0,0.68,0,0,0.55,1,0
248,2,0.69,0,0,0.59,0,0,0.69,0,0
248,2,0.59,0,0,0.49,1,0,0.59,0,0
248,2,0.59,0,0,0.49,0,0,0.59,0,0
248,2,0.59,0,0,0.58,0,0,0.59,0,0
248,2,0.69,0,0,0.49,0,0,0.69,0,0
248,1,0.49,1,0,0.59,0,0,0.49,1,0
248,2,0.59,0,0,0.48,0,0,0.59,0,0
249,1,0.69,0,0,0.68,0,0,0.69,0,0
249,1,0.69,0,0,0.66,1,0,0.69,0,0
249,2,0.68,0,0,0.59,0,0,0.68,0,0
249,2,0.69,0,0,0.58,1,0,0.69,0,0
249,1,0.49,1,0,0.59,0,0,0.49,1,0
249,1,0.58,0,0,0.59,0,0,0.58,0,0
250,2,0.56,0,0,0.56,1,0,0.56,0,0
250,2,0.68,0,0,0.79,0,1,0.68,1,0
250,2,0.68,0,0,0.68,0,0,0.68,0,0
250,2,0.68,0,0,0.68,0,0,0.68,0,0
250,2,0.68,0,0,0.49,0,0,0.68,0,0
250,2,0.68,0,0,0.68,0,0,0.68,0,0
251,2,0.69,0,0,0.69,0,0,0.69,0,0
251,2,0.69,0,0,0.49,1,0,0.69,0,0
251,2,0.68,0,0,0.79,0,0,0.68,0,0
251,1,0.49,1,0,0.59,0,0,0.49,1,0
251,2,0.59,0,0,0.59,0,0,0.59,0,0
252,2,0.69,0,0,0.69,0,0,0.69,0,0
252,2,0.68,0,0,0.55,1,0,0.68,0,0
253,1,0.68,0,0,0.79,0,0,0.68,0,0
253,1,0.68,0,0,0.79,0,0,0.68,0,0
253,1,0.79,0,0,0.73,1,0,0.79,0,0
253,2,0.69,0,0,0.69,0,0,0.69,0,0
253,1,0.58,1,0,0.69,0,0,0.58,1,0
253,2,0.69,0,0,0.69,0,0,0.69,0,0
253,2,0.69,0,0,0.68,1,0,0.69,0,0
253,1,0.68,0,0,0.55,1,0,0.68,0,0
253,2,0.68,0,0,0.55,0,0,0.68,0,0
254,2,0.68,0,0,0.54,1,0,0.68,0,0
254,2,0.68,0,0,0.79,0,0,0.68,0,0
254,2,0.68,0,0,0.68,0,0,0.68,0,0
254,2,0.68,0,0,0.59,1,1,0.68,0,0
255,3,0.68,0,0,0.68,0,0,0.68,0,0
255,3,0.68,0,0,0.68,0,0,0.68,0,0
255,3,0.56,1,0,0.79,0,0,0.56,1,0
255,3,0.58,1,0,0.79,0,0,0.58,1,0
255,1,0.49,1,0,0.59,0,0,0.49,1,0
256,2,0.56,0,0,0.68,1,0,0.68,0,0
256,1,0.68,0,0,0.79,0,0,0.68,0,0
256,1,0.54,1,0,0.79,0,0,0.54,1,0
256,1,0.56,0,0,0.79,0,0,0.56,0,0
256,1,0.58,0,0,0.68,0,0,0.58,0,0
256,2,0.68,0,0,0.68,0,0,0.68,0,0
256,2,0.68,0,0,0.68,0,0,0.68,0,0
256,2,0.68,0,0,0.68,1,1,0.68,0,0
256,1,0.55,1,0,0.68,0,0,0.55,1,0
256,2,0.68,0,0,0.54,1,1,0.68,0,0
256,2,0.55,1,0,0.68,0,1,0.55,1,0
256,2,0.69,0,0,0.49,1,0,0.69,0,0
256,1,0.49,1,0,0.59,0,0,0.49,1,0
257,2,0.79,0,0,0.58,1,0,0.79,0,0
257,1,0.56,0,0,0.79,0,0,0.56,0,0
257,2,0.79,0,0,0.58,1,0,0.79,0,0
257,2,0.79,0,0,0.58,1,0,0.79,0,0
257,1,0.68,1,0,0.79,0,0,0.68,1,0
257,3,0.68,1,0,0.79,0,0,0.68,1,0
257,1,0.56,1,0,0.79,0,0,0.56,1,0
257,2,0.69,0,0,0.66,1,0,0.69,0,0
257,2,0.69,0,0,0.68,0,0,0.69,0,0
257,2,0.69,0,0,0.68,0,0,0.69,0,0
257,2,0.69,0,0,0.55,1,0,0.69,0,0
257,2,0.59,0,0,0.49,1,0,0.59,0,0
257,2,0.69,0,0,0.49,0,0,0.69,0,0
257,2,0.59,0,0,0.58,0,0,0.59,0,0
258,2,0.69,0,0,0.79,0,0,0.69,0,0
258,2,0.69,0,0,0.49,1,0,0.69,0,0
258,2,0.69,0,0,0.68,0,0,0.69,0,0
258,2,0.59,0,0,0.49,1,0,0.59,0,0
259,2,0.59,0,0,0.58,0,0,0.68,0,0
260,1,0.68,1,0,0.79,0,0,0.68,1,0
260,2,0.68,0,0,0.68,1,0,0.68,0,0
260,1,0.68,0,0,0.79,0,0,0.68,0,0
260,1,0.68,0,0,0.79,0,0,0.68,0,0
260,1,0.68,1,0,0.69,0,0,0.68,1,0
260,1,0.58,0,0,0.68,0,0,0.58,0,0
260,1,0.68,0,0,0.79,0,0,0.68,0,0
260,2,0.68,0,0,0.55,1,0,0.68,0,0
261,2,0.68,0,0,0.79,0,0,0.68,0,0
261,1,0.68,0,0,0.79,0,0,0.68,0,0
261,1,0.68,0,0,0.79,0,0,0.68,0,0
261,1,0.68,1,0,0.79,0,0,0.68,1,0
261,1,0.68,1,0,0.79,0,0,0.68,1,0
261,2,0.68,0,0,0.79,0,1,0.68,1,0
261,2,0.59,0,0,0.49,1,0,0.59,0,0
261,1,0.49,1,0,0.59,0,0,0.49,1,0
261,1,0.49,0,0,0.59,0,0,0.49,0,0
261,1,0.49,0,0,0.59,0,0,0.49,0,0
262,1,0.68,0,1,0.79,0,0,0.68,0,1
262,3,0.56,1,0,0.56,0,0,0.56,1,0
262,1,0.68,0,0,0.79,0,0,0.68,0,0
262,2,0.68,0,0,0.54,1,0,0.68,0,0
262,3,0.68,0,0,0.68,0,0,0.68,0,0
262,3,0.58,1,0,0.68,0,0,0.58,1,0
262,1,0.55,1,0,0.68,0,0,0.55,1,0
